Umean,Umax,Umed,Tstart,Ttotal,Dtotal,Dispmed,dEmax,Iswim,Ibike,Turnsmed,Turnsmin,Turnsmean,Grademed,Activity,Athlete,FileID
3.94995098,6.138548128,3.982665267,13.12111111,0.793888888,11281.94638,1596.161186,7.4,0,0,0.871332569,0.823283968,0.874785748,0.00807029,run,Adam,20120309-200711
4.149965801,5.013878338,4.189901349,14.34944444,0.109999998,1641.078965,728.4793262,9.6,0,0,0.460068365,0.460068365,0.460068365,0.011266124,run,Adam,20120310-212055
4.027265497,6.129468894,4.051808007,12.11861111,0.780555555,11329.74805,1287.894282,7.8,0,0,0.865245784,0.570002614,0.830853495,0.009570039,run,Adam,20120312-190706
4.113365478,9.833190263,4.12067333,12.13472222,0.767777779,11352.53639,1530.88804,7.7,0,0,0.866044434,0.586166419,0.824143957,0.007324272,run,Adam,20120313-190804
4.117056061,11.71481831,4.064334243,12.1625,0.706111112,10412.13427,972.827214,67.8,0,0,0.550955901,0.357813477,0.562019295,0.058199491,run,Adam,20120314-190943
4.245858793,6.221370791,4.283772549,12.30138889,0.678333334,10345.29363,957.5202624,8.6,0,0,0.552589761,0.340364224,0.564929776,0.005955038,run,Adam,20120315-191800
3.936363966,5.694854355,3.949418264,17.15638889,1.707777777,24167.75052,1194.842147,10.4,0,0,0.681804524,0.088128655,0.576204089,0.006104849,run,Adam,20120319-000919
3.904007257,5.694573312,4.000235238,12.21222222,0.509444444,7148.120278,747.2741978,9.1,0,0,0.4717386,0.322997679,0.504959978,0.007016777,run,Adam,20120319-191243
3.284778463,6.195501804,3.507419709,22.70583333,0.923333332,10778.75656,726.1484656,153.5,0,0,0.555639998,0.244256168,0.506421507,0.087739714,run,Adam,20120326-054216
3.869433867,13.88067156,4.034778529,2.012222224,0.88222222,12133.24133,830.9802579,19.1,0,0,0.585489538,0.101006866,0.547538763,0.02727345,run,Adam,20120402-090039
3.898058571,5.868885579,3.913493916,14.95694445,1.144722224,16075.49466,806.7674412,10.7,0,0,0.423800439,0.104777941,0.515071987,0.006841139,run,Adam,20120408-215723
3.561412738,6.709239137,3.581778724,12.16861111,0.805000001,10335.73016,675.1625187,8.7,0,0,0.400120561,0.295538079,0.459465495,0.005139768,run,Adam,20120410-191004
3.965948048,6.407438396,4.069947695,12.27638889,0.726111109,10303.15898,855.7095135,9.1,0,0,0.537512773,0.360353743,0.532571026,0.006128381,run,Adam,20120412-191633
3.732197841,5.120174497,3.770432403,12.20222222,0.525833334,7083.950903,907.5324849,9.6,0,0,0.555854886,0.381127388,0.563138846,0.006221622,run,Adam,20120416-191203
3.547120255,7.548583301,3.598794486,11.96305556,0.879999999,11251.96864,1481.79179,6.9,0,0,0.887524572,0.384210095,0.801128463,0.008868321,run,Adam,20120417-185745
4.140299627,6.211686456,4.148059952,12.24888889,0.692499999,10315.09881,870.8436354,9.1,0,0,0.488166219,0.310314892,0.516881148,0.006024036,run,Adam,20120418-191455
3.598141102,8.247943327,3.574564639,12.26611111,0.804444443,10361.64171,685.4898242,8.6,0,0,0.441396936,0.346863601,0.498854819,0.006491341,run,Adam,20120419-191554
2.937792546,5.206269217,3.025600014,17.6125,1.462777776,15227.57084,849.578961,392.1,0,0,0.702798208,0.514091853,0.691134126,0.074861937,run,Adam,20120423-003642
3.620320378,6.276475735,3.59028279,11.93055556,0.546111111,7109.708972,776.9715307,9.2,0,0,0.50173075,0.270868773,0.500892173,0.00666138,run,Adam,20120423-185545
3.692753716,5.242677254,3.544574424,12.22611111,0.922499998,12263.12917,875.2906743,11.2,0,0,0.578193016,0.22373354,0.535408246,0.007554706,run,Adam,20120425-191329
